train/loss_total_step,dice_step,ppv_step,iou_step,epoch,step,val/loss_total_step,val/loss_total_epoch,dice_epoch,ppv_epoch,iou_epoch,val_loss,val_dice,val_ppv_pixels,val_IoU,val_ppv_clusters,train/loss_total_epoch,train_loss,train_dice,train_ppv_pixels,train_IoU,train_ppv_clusters
2.580608367919922,0.21849314868450165,0.07779255509376526,0.07467177510261536,0,49,,,,,,,,,,,,,,,,
,0.11132689483929425,0.2287695650011301,0.07144490399514325,,0,3.0749964714050293,,,,,,,,,,,,,,,
,0.059188781306147575,0.32135969400405884,0.03146399278193712,,1,2.9951858520507812,,,,,,,,,,,,,,,
,5.474534682562017e-19,0.0,0.0,,2,3.4479715824127197,,,,,,,,,,,,,,,
,0.05220417678356171,0.056703630834817886,0.029145076870918274,,3,3.2846224308013916,,,,,,,,,,,,,,,
,0.08786077797412872,0.08518518507480621,0.053295571357011795,,4,2.676119565963745,,,,,,,,,,,,,,,
,0.19931117072701454,0.20445148646831512,0.14188803918659687,,5,3.3064475059509277,,,,,,,,,,,,,,,
,0.18495607376098633,0.1610209196805954,0.14677006006240845,,6,2.657923936843872,,,,,,,,,,,,,,,
,0.1248348318040371,0.41431495547294617,0.07249679788947105,,7,3.3930015563964844,,,,,,,,,,,,,,,
,0.113812156021595,0.09037970751523972,0.0736766830086708,,8,2.7028074264526367,,,,,,,,,,,,,,,
,9.69799090344503e-19,0.0,0.0,,9,2.920300006866455,,,,,,,,,,,,,,,
,0.1230769231915474,0.10349288582801819,0.08163265138864517,,10,2.6469156742095947,,,,,,,,,,,,,,,
,0.3628443330526352,0.2814183235168457,0.24490152671933174,,11,2.1380176544189453,,,,,,,,,,,,,,,
,5.503827312939279e-19,0.0,0.0,,12,3.505140542984009,,,,,,,,,,,,,,,
,0.1056252047419548,0.11691296100616455,0.06695737689733505,,13,2.5865566730499268,,,,,,,,,,,,,,,
,2.0691010754812382e-19,0.0,0.0,,14,3.765395402908325,,,,,,,,,,,,,,,
,,,,0,56,,2.9939019680023193,0.10339263214934934,0.13993283487477545,0.06872357153609963,3.006760358810425,0.10339263214934934,0.13993283487477545,0.06872357153609963,0.5753424657534246,,,,,,
,,,,0,56,,,0.502458871499029,0.08989329364896903,0.04986813687078734,,,,,,2.279395341873169,2.268040657043457,0.502458871499029,0.08989329364896903,0.04986813687078734,0.5582191780821918
2.205287218093872,0.5607243338599801,0.13235294120386243,0.03616914013400674,1,99,,,,,,,,,,,,,,,,
,0.08117037228657864,0.22946743853390217,0.048381134736700915,,15,3.2125561237335205,,,,,,,,,,,,,,,
,0.044565215706825256,0.244047611951828,0.024463007226586342,,16,2.9971771240234375,,,,,,,,,,,,,,,
,6.852761241083307e-19,0.0,0.0,,17,3.3058278560638428,,,,,,,,,,,,,,,
,0.023279352113604546,0.05407523363828659,0.012208067812025547,,18,3.320380210876465,,,,,,,,,,,,,,,
,1.2988978827506202e-18,0.0,0.0,,19,2.685161828994751,,,,,,,,,,,,,,,
,0.16416802629828453,0.23861300200223923,0.11460968479514122,,20,3.2900850772857666,,,,,,,,,,,,,,,
,0.1736147105693817,0.22530241310596466,0.13298293948173523,,21,2.5408334732055664,,,,,,,,,,,,,,,
,0.05380582623183727,0.45026375353336334,0.028583556413650513,,22,3.240661144256592,,,,,,,,,,,,,,,
,0.13687676191329956,0.22343365848064423,0.09423574805259705,,23,2.738381862640381,,,,,,,,,,,,,,,
,8.483112514934245e-19,0.0,0.0,,24,2.944636106491089,,,,,,,,,,,,,,,
,0.0722477063536644,0.09130434691905975,0.042225200682878494,,25,2.8777451515197754,,,,,,,,,,,,,,,
