train/loss_total_step,dice_step,ppv_step,iou_step,epoch,step,val/loss_total_step,val/loss_total_epoch,dice_epoch,ppv_epoch,iou_epoch,val_loss,val_dice,val_ppv_pixels,val_IoU,val_ppv_clusters,train/loss_total_epoch,train_loss,train_dice,train_ppv_pixels,train_IoU,train_ppv_clusters
3.41233491897583,0.024132377933710814,0.1050950326025486,0.012882037553936243,0,49,,,,,,,,,,,,,,,,
,3.052728856061187e-19,0.0,0.0,,0,3.684980869293213,,,,,,,,,,,,,,,
,0.000846637645736337,0.0006878930726088583,0.00042403684346936643,,1,3.6895973682403564,,,,,,,,,,,,,,,
,0.034779615700244904,0.25,0.01868985965847969,,2,3.421156406402588,,,,,,,,,,,,,,,
,0.131729144603014,0.27492745593190193,0.08304622583091259,,3,3.1863715648651123,,,,,,,,,,,,,,,
,0.17065542936325073,0.22033005952835083,0.12954169511795044,,4,3.467233419418335,,,,,,,,,,,,,,,
,0.11148648709058762,0.1164495125412941,0.07173912972211838,,5,3.498353958129883,,,,,,,,,,,,,,,
,1.1082243763534452e-18,0.0,0.0,,6,3.6433393955230713,,,,,,,,,,,,,,,
,0.0003940110327675983,0.0006086427019909024,0.0001971608871826902,,7,3.7126624584198,,,,,,,,,,,,,,,
,1.7361319157595663e-18,0.0,0.0,,8,3.501748561859131,,,,,,,,,,,,,,,
,1.4873907213332552e-18,0.0,0.0,,9,3.566671371459961,,,,,,,,,,,,,,,
,8.246996297085169e-19,0.0,0.0,,10,3.6714158058166504,,,,,,,,,,,,,,,
,0.05313638655934483,0.26077039435040206,0.028099105809815228,,11,3.593621015548706,,,,,,,,,,,,,,,
,8.803026523231946e-19,0.0,0.0,,12,3.9507670402526855,,,,,,,,,,,,,,,
,1.4797800780863991e-18,0.0,0.0,,13,3.54986310005188,,,,,,,,,,,,,,,
,0.20515892282128334,0.4998829737305641,0.12294025719165802,,14,4.021433353424072,,,,,,,,,,,,,,,
,0.18753492832183838,0.18333333730697632,0.15004472434520721,,15,3.6305742263793945,,,,,,,,,,,,,,,
,0.08753784000873566,0.10005766898393631,0.05305810272693634,,16,3.575896739959717,,,,,,,,,,,,,,,
,,,,0,55,,3.6097464561462402,0.057838788420400196,0.11217929047929562,0.03869295871374882,3.609746217727661,0.057838788420400196,0.11217929047929562,0.03869295871374882,0.415929203539823,,,,,,
,,,,0,55,,,0.185743333708887,0.05497314500220122,0.018758036011819985,,,,,,4.943733215332031,4.925899028778076,0.185743333708887,0.05497314500220122,0.018758036011819985,0.03740075219389887
3.240643262863159,0.625,0.0,0.0,1,99,,,,,,,,,,,,,,,,
,3.084209799211307e-19,0.0,0.0,,17,3.303617477416992,,,,,,,,,,,,,,,
,5.010668475979436e-19,0.0,0.0,,18,3.5212137699127197,,,,,,,,,,,,,,,
,6.756836530490256e-19,0.0,0.0,,19,3.2249040603637695,,,,,,,,,,,,,,,
,0.09220463037490845,0.24546043574810028,0.05652628466486931,,20,3.3278777599334717,,,,,,,,,,,,,,,
,0.16423766314983368,0.222813680768013,0.12228714674711227,,21,3.0498099327087402,,,,,,,,,,,,,,,
,0.12434469163417816,0.18140535056591034,0.08275185525417328,,22,3.1387224197387695,,,,,,,,,,,,,,,
,1.1114029988029392e-18,0.0,0.0,,23,3.2341041564941406,,,,,,,,,,,,,,,
,0.030303031206130985,0.25,0.016129031777381897,,24,3.179633617401123,,,,,,,,,,,,,,,
,1.7366651855295473e-18,0.0,0.0,,25,3.314833402633667,,,,,,,,,,,,,,,
,1.8356720809448957e-18,0.0,0.0,,26,3.2219765186309814,,,,,,,,,,,,,,,
,2.820506665262713e-18,0.0,0.0,,27,3.289743423461914,,,,,,,,,,,,,,,
,0.026293947477824986,0.014227946987375617,0.013786247873213142,,28,3.221961736679077,,,,,,,,,,,,,,,
,9.74123732758598e-19,0.0,0.0,,29,3.34380841255188,,,,,,,,,,,,,,,
,1.4797800780863991e-18,0.0,0.0,,30,3.1708593368530273,,,,,,,,,,,,,,,
,0.22765978798270226,0.4904688522219658,0.14070612378418446,,31,3.633025884628296,,,,,,,,,,,,,,,
,0.17861799895763397,0.2075757533311844,0.13894523680210114,,32,3.228583335876465,,,,,,,,,,,,,,,
,0.08971354365348816,0.10698758065700531,0.05466518551111221,,33,3.1879091262817383,,,,,,,,,,,,,,,
,,,,1,111,,3.2701518535614014,0.054904429084511805,0.10111409413409145,0.03681159484789104,3.2701518535614014,0.054904429084511805,0.10111409413409145,0.03681159484789104,0.43023255813953487,,,,,,
,,,,1,111,,,0.3368836580113451,0.07312142105802523,0.024670682034694903,,,,,,3.2808408737182617,3.278655529022217,0.3368836580113451,0.07312142105802523,0.024670682034694903,0.04784240150093809
3.0684797763824463,0.5,0.0,0.0,2,149,,,,,,,,,,,,,,,,
,0.017306780442595482,0.25,0.008963653817772865,,34,3.278968095779419,,,,,,,,,,,,,,,
,5.259146714212661e-19,0.0,0.0,,35,3.4848194122314453,,,,,,,,,,,,,,,
,0.04846256598830223,0.25,0.0268319770693779,,36,3.1385445594787598,,,,,,,,,,,,,,,
,0.1230425089597702,0.24207746982574463,0.08160237222909927,,37,3.09403133392334,,,,,,,,,,,,,,,
,0.1797654628753662,0.2052706480026245,0.14033891260623932,,38,2.848517417907715,,,,,,,,,,,,,,,
,0.12402369827032089,0.1348857581615448,0.08246776461601257,,39,2.950575590133667,,,,,,,,,,,,,,,
,1.0941582992839517e-18,0.0,0.0,,40,3.1433048248291016,,,,,,,,,,,,,,,
,0.048270595711073845,0.25015290519513655,0.026703248913690913,,41,2.953596830368042,,,,,,,,,,,,,,,
,1.7366651855295473e-18,0.0,0.0,,42,3.2324764728546143,,,,,,,,,,,,,,,
,0.033671990036964417,0.02116016112267971,0.018051665276288986,,43,3.100294351577759,,,,,,,,,,,,,,,
,2.8201811438422794e-18,0.0,0.0,,44,3.200530767440796,,,,,,,,,,,,,,,
,0.022657481371425092,0.01203021063702181,0.011807844100985676,,45,3.0536770820617676,,,,,,,,,,,,,,,
,8.802973855091381e-19,0.0,0.0,,46,3.2523748874664307,,,,,,,,,,,,,,,
,1.4797800780863991e-18,0.0,0.0,,47,3.0759847164154053,,,,,,,,,,,,,,,
,0.2583809308707714,0.4173213467001915,0.1640471275895834,,48,3.178619861602783,,,,,,,,,,,,,,,
,0.19544431567192078,0.19220133125782013,0.16043397784233093,,49,2.948986291885376,,,,,,,,,,,,,,,
,0.10757707059383392,0.10427188873291016,0.06853388994932175,,50,3.0735762119293213,,,,,,,,,,,,,,,
,,,,2,167,,3.1181695461273193,0.06815314122307908,0.12231598350798081,0.04645779023592374,3.1181695461273193,0.06815314122307908,0.12231598350798081,0.04645779023592374,0.5023255813953489,,,,,,
