train/loss_total_step,dice_step,ppv_step,iou_step,epoch,step,val/loss_total_step,val/loss_total_epoch,dice_epoch,ppv_epoch,iou_epoch,val_loss,val_dice,val_ppv_pixels,val_IoU,val_ppv_clusters,train/loss_total_epoch,train_loss,train_dice,train_ppv_pixels,train_IoU,train_ppv_clusters
2.9615280628204346,0.12954159593209624,0.11630434542894363,0.0023128134198486805,0,49,,,,,,,,,,,,,,,,
,3.40098611111279e-19,0.0,0.0,,0,3.513240337371826,,,,,,,,,,,,,,,
,9.63013879644921e-19,0.0,0.0,,1,3.2378203868865967,,,,,,,,,,,,,,,
,3.6721501169185794e-19,0.0,0.0,,2,3.7595467567443848,,,,,,,,,,,,,,,
,0.24752967804670334,0.5848481357097626,0.1745138568803668,,3,4.485132217407227,,,,,,,,,,,,,,,
,0.009172782301902771,0.1348039209842682,0.0046721030957996845,,4,3.4114935398101807,,,,,,,,,,,,,,,
,0.10955183207988739,0.07400611788034439,0.07014492899179459,,5,3.016439437866211,,,,,,,,,,,,,,,
,3.8427520760586324e-18,0.0,0.0,,6,3.1778430938720703,,,,,,,,,,,,,,,
,6.240600671143698e-19,0.0,0.0,,7,3.3828089237213135,,,,,,,,,,,,,,,
,0.15077026560902596,0.379779577255249,0.09301483444869518,,8,3.179464817047119,,,,,,,,,,,,,,,
,0.18953995406627655,0.2351033091545105,0.15262828767299652,,9,3.279387950897217,,,,,,,,,,,,,,,
,0.02931596152484417,0.04049493744969368,0.015570933930575848,,10,3.5676422119140625,,,,,,,,,,,,,,,
,2.867844851394756e-18,0.0,0.0,,11,3.2279276847839355,,,,,,,,,,,,,,,
,0.05595523491501808,0.15021459758281708,0.03150315210223198,,12,3.420846462249756,,,,,,,,,,,,,,,
,0.18058529496192932,0.1419753134250641,0.14134077727794647,,13,2.7340242862701416,,,,,,,,,,,,,,,
,0.0782380998134613,0.10370521247386932,0.04637575149536133,,14,3.6989011764526367,,,,,,,,,,,,,,,
,0.032228145748376846,0.20381231606006622,0.01722428761422634,,15,3.40177321434021,,,,,,,,,,,,,,,
,0.14254175561169782,0.38138510286808014,0.08964473148807883,,16,6.366311073303223,,,,,,,,,,,,,,,
,,,,0,55,,3.538449287414551,0.07103245168813128,0.13938998597771374,0.04861029624633158,3.5800352096557617,0.07103245168813128,0.13938998597771374,0.04861029624633158,0.8974358974358975,,,,,,
,,,,0,55,,,0.4789387799515877,0.044130739692673566,0.022434721031065752,,,,,,2.418555974960327,2.4146528244018555,0.4789387799515877,0.044130739692673566,0.022434721031065752,0.7739130434782608
1.8140517473220825,0.6375588476657867,0.13300883769989014,0.09507374837994576,1,99,,,,,,,,,,,,,,,,
,3.40098611111279e-19,0.0,0.0,,17,3.614039182662964,,,,,,,,,,,,,,,
,1.0267893756257887e-18,0.0,0.0,,18,3.3065385818481445,,,,,,,,,,,,,,,
,4.0212102379963703e-19,0.0,0.0,,19,3.7340011596679688,,,,,,,,,,,,,,,
,0.19646081677637994,0.6943223476409912,0.14751027873717248,,20,4.748055934906006,,,,,,,,,,,,,,,
,5.738272690574483e-19,0.0,0.0,,21,3.4056713581085205,,,,,,,,,,,,,,,
,0.13600000739097595,0.1316218376159668,0.09340659528970718,,22,2.8619799613952637,,,,,,,,,,,,,,,
