train/loss_total_step,dice_step,ppv_step,iou_step,epoch,step,val/loss_total_step,val/loss_total_epoch,dice_epoch,ppv_epoch,iou_epoch,val_loss,val_dice,val_ppv_pixels,val_IoU,val_ppv_clusters,train/loss_total_epoch,train_loss,train_dice,train_ppv_pixels,train_IoU,train_ppv_clusters
3.94862699508667,0.3786722843069583,0.125,0.001863515586592257,0,49,,,,,,,,,,,,,,,,
,2.268059737061902e-19,0.0,0.0,,0,3.1468052864074707,,,,,,,,,,,,,,,
,5.517228252785749e-19,0.0,0.0,,1,3.4281766414642334,,,,,,,,,,,,,,,
,0.018700504675507545,0.011537137441337109,0.009713548235595226,,2,4.597314357757568,,,,,,,,,,,,,,,
,0.03263707458972931,0.06618759781122208,0.017458099871873856,,3,4.683049201965332,,,,,,,,,,,,,,,
,9.637994944316933e-19,0.0,0.0,,4,4.7937798500061035,,,,,,,,,,,,,,,
,1.0499638873869246e-18,0.0,0.0,,5,3.3120927810668945,,,,,,,,,,,,,,,
,0.1803375561721623,0.47785450448282063,0.12135171913541853,,6,3.251908540725708,,,,,,,,,,,,,,,
,0.03214350715279579,0.25,0.0171759445220232,,7,3.3459219932556152,,,,,,,,,,,,,,,
,0.05795525014400482,0.11656250059604645,0.03277680277824402,,8,3.4875309467315674,,,,,,,,,,,,,,,
,1.28203058438611e-18,0.0,0.0,,9,3.5856404304504395,,,,,,,,,,,,,,,
,2.3615776671119144e-19,0.0,0.0,,10,3.697814702987671,,,,,,,,,,,,,,,
,0.0913136675953865,0.1894675176590681,0.048809221014380455,,11,5.901752471923828,,,,,,,,,,,,,,,
,0.14852507039904594,0.19111351296305656,0.08941683173179626,,12,3.239703893661499,,,,,,,,,,,,,,,
,0.0046014380641281605,0.002560956869274378,0.002322089159861207,,13,4.418744087219238,,,,,,,,,,,,,,,
,0.0057251909747719765,0.0048209368251264095,0.002895752899348736,,14,4.118749618530273,,,,,,,,,,,,,,,
,,,,0,56,,3.9339325428009033,0.03812928398450215,0.08734031097653011,0.022794667289902766,3.9339325428009033,0.03812928398450215,0.08734031097653011,0.022794667289902766,0.1349036402569593,,,,,,
,,,,0,56,,,0.20550939162621096,0.0369650094326949,0.005984035600131654,,,,,,7.396655082702637,7.389200687408447,0.20550939162621096,0.0369650094326949,0.005984035600131654,0.07074886222589988
3.0491178035736084,0.5,0.0,0.0,1,99,,,,,,,,,,,,,,,,
,0.08568120747804642,0.25,0.05170004814863205,,15,3.090019464492798,,,,,,,,,,,,,,,
,0.09038461744785309,0.11221009492874146,0.05516431853175163,,16,3.0132415294647217,,,,,,,,,,,,,,,
,0.027251863852143288,0.25,0.01441140752285719,,17,3.3921804428100586,,,,,,,,,,,,,,,
,0.02803738228976727,0.25,0.014851485379040241,,18,3.17246675491333,,,,,,,,,,,,,,,
,9.905454877344975e-19,0.0,0.0,,19,3.1655473709106445,,,,,,,,,,,,,,,
,0.08797909319400787,0.21398304402828217,0.053382664918899536,,20,3.0046794414520264,,,,,,,,,,,,,,,
,0.196063119918108,0.4684956967830658,0.12986166588962078,,21,2.86543607711792,,,,,,,,,,,,,,,
,0.02358635887503624,0.49865591526031494,0.01214498421177268,,22,3.411442995071411,,,,,,,,,,,,,,,
,0.07385598868131638,0.19810469448566437,0.043328069150447845,,23,3.167670965194702,,,,,,,,,,,,,,,
,3.357213923219683e-18,0.0,0.0,,24,3.0703165531158447,,,,,,,,,,,,,,,
,0.023383084684610367,0.029228854924440384,0.012265135534107685,,25,3.0757694244384766,,,,,,,,,,,,,,,
,0.1127763781696558,0.30722472071647644,0.06755821965634823,,26,3.1395325660705566,,,,,,,,,,,,,,,
,0.040241450071334846,0.12195122241973877,0.021881837397813797,,27,3.0647878646850586,,,,,,,,,,,,,,,
,8.007547507488611e-18,0.0,0.0,,28,3.30441951751709,,,,,,,,,,,,,,,
,8.917014111905027e-19,0.0,0.0,,29,3.1725735664367676,,,,,,,,,,,,,,,
,,,,1,113,,3.140672445297241,0.052616036310791967,0.17999028290311495,0.03176998908941944,3.140672445297241,0.052616036310791967,0.17999028290311495,0.03176998908941944,0.1865079365079365,,,,,,
,,,,1,113,,,0.32784432501112937,0.061025936082170704,0.011920067213244422,,,,,,3.3151373863220215,3.312166690826416,0.32784432501112937,0.061025936082170704,0.011920067213244422,0.10847107438016529
3.0426807403564453,0.3758991099894047,0.22862648591399193,0.08277620491571724,2,149,,,,,,,,,,,,,,,,
,3.4129400341869177e-19,0.0,0.0,,30,2.7947943210601807,,,,,,,,,,,,,,,
,0.07421603053808212,0.15301723778247833,0.04357610642910004,,31,2.4954593181610107,,,,,,,,,,,,,,,
,0.05231272865785286,0.25003093293707934,0.029210640731434978,,32,3.2271387577056885,,,,,,,,,,,,,,,
,0.07980392128229141,0.19198113679885864,0.04748016968369484,,33,3.2763912677764893,,,,,,,,,,,,,,,
,0.027918782085180283,0.17741934955120087,0.014784946106374264,,34,3.121973991394043,,,,,,,,,,,,,,,
,0.12850730121135712,0.25,0.08648036420345306,,35,2.598416805267334,,,,,,,,,,,,,,,
,0.07552041113376617,0.10418521612882614,0.04447823762893677,,36,2.4546871185302734,,,,,,,,,,,,,,,
,0.11932871863245964,0.463957816362381,0.06812028959393501,,37,2.869140386581421,,,,,,,,,,,,,,,
,0.09851913154125214,0.0979950875043869,0.06134733557701111,,38,3.1430583000183105,,,,,,,,,,,,,,,
,2.202526243172463e-18,0.0,0.0,,39,3.078125476837158,,,,,,,,,,,,,,,
,0.013551843352615833,0.05440177582204342,0.006882732734084129,,40,3.054614782333374,,,,,,,,,,,,,,,
,0.08186482638120651,0.14392156898975372,0.04894638434052467,,41,3.1396045684814453,,,,,,,,,,,,,,,
,0.05384386330842972,0.03402331471443176,0.030170977115631104,,42,2.432884454727173,,,,,,,,,,,,,,,
,6.021967351749457e-19,0.0,0.0,,43,3.232255458831787,,,,,,,,,,,,,,,
,8.295590799315444e-19,0.0,0.0,,44,3.1442575454711914,,,,,,,,,,,,,,,
,,,,2,170,,2.9375197887420654,0.053692503874966255,0.12806222910609602,0.032098545609612,2.9375202655792236,0.053692503874966255,0.12806222910609602,0.032098545609612,0.2266244057052298,,,,,,
,,,,2,170,,,0.3994966696038173,0.07480472203436,0.016849457924388463,,,,,,3.022482395172119,3.021989107131958,0.3994966696038173,0.07480472203436,0.016849457924388463,0.15365703749231716
3.175429105758667,0.37812911719083786,0.021111110225319862,0.001584389596246183,3,199,,,,,,,,,,,,,,,,
,0.06608730554580688,0.25,0.038076385855674744,,45,3.03615665435791,,,,,,,,,,,,,,,
,0.04788484051823616,0.06626015901565552,0.026478232815861702,,46,3.229221820831299,,,,,,,,,,,,,,,
,0.031018782407045364,0.25,0.016535194590687752,,47,3.2023801803588867,,,,,,,,,,,,,,,
,0.04708520323038102,0.25,0.02599009871482849,,48,3.087584972381592,,,,,,,,,,,,,,,
,8.959845653269994e-19,0.0,0.0,,49,3.0288312435150146,,,,,,,,,,,,,,,
,0.16640283912420273,0.390372171998024,0.1003204993903637,,50,2.977705955505371,,,,,,,,,,,,,,,
,0.2932814508676529,0.32509422302246094,0.20812341570854187,,51,2.83687162399292,,,,,,,,,,,,,,,
,0.09671367518603802,0.48348286747932434,0.058271186193451285,,52,3.1298608779907227,,,,,,,,,,,,,,,
,0.08330737799406052,0.16866330802440643,0.049981314688920975,,53,3.0471067428588867,,,,,,,,,,,,,,,
,9.714402573926039e-18,0.0,0.0,,54,3.0769121646881104,,,,,,,,,,,,,,,
,0.0324820801615715,0.042169541120529175,0.01683467160910368,,55,3.0188839435577393,,,,,,,,,,,,,,,
,0.1505633406341076,0.2482970729470253,0.09170576930046082,,56,2.90683913230896,,,,,,,,,,,,,,,
,0.07116692513227463,0.10210210084915161,0.041488710790872574,,57,3.0401065349578857,,,,,,,,,,,,,,,
,8.013203825062798e-18,0.0,0.0,,58,3.268407106399536,,,,,,,,,,,,,,,
,8.904188418013451e-19,0.0,0.0,,59,3.1190216541290283,,,,,,,,,,,,,,,
,,,,3,227,,3.067059278488159,0.07239958805342515,0.17176276296377183,0.044920365310584506,3.0670595169067383,0.07239958805342515,0.17176276296377183,0.044920365310584506,0.2727272727272727,,,,,,
,,,,3,227,,,0.41006502856827237,0.028483773695065964,0.006411718204552969,,,,,,3.1866507530212402,3.18508243560791,0.41006502856827237,0.028483773695065964,0.006411718204552969,0.1745897000565931
2.8633828163146973,0.48502178117632866,0.2013600617647171,0.07104122079908848,4,249,,,,,,,,,,,,,,,,
,0.1339924931526184,0.25,0.09152305871248245,,60,2.976661205291748,,,,,,,,,,,,,,,
,0.11990760266780853,0.11031685024499893,0.07886740565299988,,61,3.0849578380584717,,,,,,,,,,,,,,,
,0.13864542543888092,0.20185615122318268,0.0959206148982048,,62,3.1098685264587402,,,,,,,,,,,,,,,
,0.08606557548046112,0.25,0.05198019742965698,,63,2.983827590942383,,,,,,,,,,,,,,,
,6.926646952101104e-19,0.0,0.0,,64,3.008291721343994,,,,,,,,,,,,,,,
,0.2992810606956482,0.33256664872169495,0.21572350710630417,,65,2.8258697986602783,,,,,,,,,,,,,,,
,0.34329061210155487,0.3287092447280884,0.26138170063495636,,66,2.694523572921753,,,,,,,,,,,,,,,
,0.2205369770526886,0.40784217417240143,0.14281072467565536,,67,2.901810884475708,,,,,,,,,,,,,,,
,0.13615188002586365,0.15586666762828827,0.0935499370098114,,68,3.0181639194488525,,,,,,,,,,,,,,,
,1.7431693002237032e-18,0.0,0.0,,69,3.0639400482177734,,,,,,,,,,,,,,,
,0.05798531323671341,0.059927331283688545,0.030857013538479805,,70,2.9798147678375244,,,,,,,,,,,,,,,
,0.36970601230859756,0.4387301430106163,0.24958375096321106,,71,2.7911553382873535,,,,,,,,,,,,,,,
,0.15928570926189423,0.12361419200897217,0.11687631160020828,,72,3.0206987857818604,,,,,,,,,,,,,,,
,6.085291646555571e-19,0.0,0.0,,73,3.2463207244873047,,,,,,,,,,,,,,,
,8.3164012418106e-19,0.0,0.0,,74,3.1081740856170654,,,,,,,,,,,,,,,
,,,,4,284,,2.987605571746826,0.13765657742818196,0.17729529353479545,0.09527161481479804,2.987605333328247,0.13765657742818196,0.17729529353479545,0.09527161481479804,0.29740791268758526,,,,,,
,,,,4,284,,,0.38950847837730146,0.07455524068997921,0.029995363500000736,,,,,,2.97497820854187,2.976378917694092,0.38950847837730146,0.07455524068997921,0.029995363500000736,0.20607318972229433
2.886411666870117,0.5461689569056034,0.08768656849861145,0.028313253074884415,5,299,,,,,,,,,,,,,,,,
