train/loss_total_step,dice_step,ppv_step,iou_step,epoch,step,val/loss_total_step,val/loss_total_epoch,dice_epoch,ppv_epoch,iou_epoch,val_loss,val_dice,val_ppv_pixels,val_IoU,val_ppv_clusters,train/loss_total_epoch,train_loss,train_dice,train_ppv_pixels,train_IoU,train_ppv_clusters
3.5162997245788574,0.375,0.0,0.0,0,49,,,,,,,,,,,,,,,,
,1.0444466379376356e-18,0.0,0.0,,0,3.2621798515319824,,,,,,,,,,,,,,,
,1.0745735171211616e-18,0.0,0.0,,1,3.517080307006836,,,,,,,,,,,,,,,
,6.152858844760328e-19,0.0,0.0,,2,3.5087058544158936,,,,,,,,,,,,,,,
,1.7166556283507527e-18,0.0,0.0,,3,3.270117998123169,,,,,,,,,,,,,,,
,1.5135491966812965e-18,0.0,0.0,,4,3.4371721744537354,,,,,,,,,,,,,,,
,1.2403173734378567e-18,0.0,0.0,,5,3.5015780925750732,,,,,,,,,,,,,,,
,4.89443595628239e-19,0.0,0.0,,6,3.5174789428710938,,,,,,,,,,,,,,,
,0.008004366420209408,0.08301886916160583,0.004067295230925083,,7,3.5720651149749756,,,,,,,,,,,,,,,
,6.692968315963774e-19,0.0,0.0,,8,3.5384693145751953,,,,,,,,,,,,,,,
,5.1449837163976915e-18,0.0,0.0,,9,3.1245391368865967,,,,,,,,,,,,,,,
,8.637465184640528e-19,0.0,0.0,,10,3.4833779335021973,,,,,,,,,,,,,,,
,6.703213836423167e-19,0.0,0.0,,11,3.5700385570526123,,,,,,,,,,,,,,,
,1.645178534798565e-19,0.0,0.0,,12,3.720541477203369,,,,,,,,,,,,,,,
,1.257212920343403e-18,0.0,0.0,,13,3.423198938369751,,,,,,,,,,,,,,,
,2.1919146705196793e-19,0.0,0.0,,14,4.020734786987305,,,,,,,,,,,,,,,
,,,,0,56,,3.4889557361602783,0.0005426689098447066,0.005628397909261413,0.00027574882921525986,3.4978187084198,0.0005426689098447068,0.005628397909261413,0.00027574882921525986,0.4583333333333333,,,,,,
,,,,0,56,,,0.38811947711520883,0.013794816711575486,0.0017737527947102268,,,,,,4.23832368850708,4.229342460632324,0.38811947711520883,0.013794816711575486,0.0017737527947102268,0.06225165562913907
3.007640838623047,0.14925742521882057,0.125,0.013432017527520657,1,99,,,,,,,,,,,,,,,,
,0.013779527507722378,0.1814814805984497,0.007085020188242197,,15,2.943680763244629,,,,,,,,,,,,,,,
,4.669167614399708e-19,0.0,0.0,,16,3.1909596920013428,,,,,,,,,,,,,,,
,0.06656838208436966,0.20904558897018433,0.03839612752199173,,17,3.290391683578491,,,,,,,,,,,,,,,
,1.2965405407894662e-18,0.0,0.0,,18,3.0677051544189453,,,,,,,,,,,,,,,
,0.004460664931684734,0.010638297535479069,0.0022504092194139957,,19,3.217426300048828,,,,,,,,,,,,,,,
,0.0015529046067968022,0.001546572893857956,0.0007788713555783033,,20,3.3087267875671387,,,,,,,,,,,,,,,
,0.008116883225739002,0.02665245160460472,0.004125412553548813,,21,3.3000948429107666,,,,,,,,,,,,,,,
,0.10609925724565983,0.32911456376314163,0.0623420812189579,,22,3.1693475246429443,,,,,,,,,,,,,,,
,4.241595952443002e-19,0.0,0.0,,23,3.362720251083374,,,,,,,,,,,,,,,
,4.937002127767092e-18,0.0,0.0,,24,2.985839605331421,,,,,,,,,,,,,,,
,0.07593856751918793,0.12430167943239212,0.04476861283183098,,25,3.201134204864502,,,,,,,,,,,,,,,
,0.09714599698781967,0.24147339165210724,0.060286104679107666,,26,3.224052667617798,,,,,,,,,,,,,,,
,0.01647012121975422,0.012111231684684753,0.008515565656125546,,27,3.4743292331695557,,,,,,,,,,,,,,,
,0.14228007197380066,0.12136293947696686,0.09943538159132004,,28,3.072313070297241,,,,,,,,,,,,,,,
,0.09184711799025536,0.6666666666666666,0.05119900032877922,,29,3.5546982288360596,,,,,,,,,,,,,,,
,,,,1,113,,3.2186269760131836,0.04076594683357467,0.1191680133974148,0.02483951437713231,3.2242281436920166,0.04076594683357467,0.1191680133974148,0.02483951437713231,0.5578947368421052,,,,,,
,,,,1,113,,,0.4420305221821635,0.07461195434876347,0.014543207016138903,,,,,,3.1016523838043213,3.1004486083984375,0.4420305221821635,0.07461195434876347,0.014543207016138903,0.1524896265560166
2.824131727218628,0.5715516805648804,0.05993444845080376,0.05012073367834091,2,149,,,,,,,,,,,,,,,,
,0.016671376302838326,0.25,0.008623209781944752,,30,2.863691806793213,,,,,,,,,,,,,,,
,4.420234620700036e-19,0.0,0.0,,31,3.0123541355133057,,,,,,,,,,,,,,,
,0.05105425417423248,0.2096303552389145,0.02843008004128933,,32,3.2413880825042725,,,,,,,,,,,,,,,
,1.3694456098040361e-18,0.0,0.0,,33,2.957583427429199,,,,,,,,,,,,,,,
,0.005828779656440021,0.01005025114864111,0.0029487651772797108,,34,3.1931047439575195,,,,,,,,,,,,,,,
,1.140284194874955e-18,0.0,0.0,,35,3.1548287868499756,,,,,,,,,,,,,,,
,0.02239036373794079,0.05781499296426773,0.011720012873411179,,36,3.248368263244629,,,,,,,,,,,,,,,
,0.07657732628285885,0.3441576212644577,0.04237083159387112,,37,2.99570369720459,,,,,,,,,,,,,,,
,5.253049447979672e-19,0.0,0.0,,38,3.314112424850464,,,,,,,,,,,,,,,
,5.1449837163976915e-18,0.0,0.0,,39,2.9482638835906982,,,,,,,,,,,,,,,
,0.08948863297700882,0.19524793326854706,0.05449827015399933,,40,3.129321813583374,,,,,,,,,,,,,,,
,0.10748407989740372,0.236289381980896,0.06845841556787491,,41,3.0733091831207275,,,,,,,,,,,,,,,
,0.015573113225400448,0.022020725533366203,0.008036875165998936,,42,3.206172227859497,,,,,,,,,,,,,,,
,0.1501564085483551,0.14457830786705017,0.10730253159999847,,43,2.95041823387146,,,,,,,,,,,,,,,
,0.07224017630020778,0.6295525431632996,0.03836920236547788,,44,3.33522629737854,,,,,,,,,,,,,,,
,,,,2,170,,3.1044094562530518,0.03995962488322945,0.13165789672126205,0.024485823303713638,3.1082565784454346,0.03995962488322945,0.13165789672126205,0.024485823303713638,0.6462585034013606,,,,,,
,,,,2,170,,,0.46802520409815707,0.0830265070491113,0.037717757395769866,,,,,,2.9711194038391113,2.9717397689819336,0.46802520409815707,0.0830265070491113,0.037717757395769866,0.24925816023738873
2.963165283203125,0.375,0.0,0.0,3,199,,,,,,,,,,,,,,,,
,0.1664050631225109,0.4141791760921478,0.10280757211148739,,45,2.6965951919555664,,,,,,,,,,,,,,,
,4.024936928993992e-19,0.0,0.0,,46,2.968139410018921,,,,,,,,,,,,,,,
,0.14849460124969482,0.10960179567337036,0.10561332106590271,,47,3.2302634716033936,,,,,,,,,,,,,,,
,1.3542112693662821e-18,0.0,0.0,,48,2.9577300548553467,,,,,,,,,,,,,,,
,0.06823386996984482,0.0462641566991806,0.03950858116149902,,49,3.11112904548645,,,,,,,,,,,,,,,
,0.0010128291323781026,0.0013878608588129282,0.0005074425134807825,,50,3.1202473640441895,,,,,,,,,,,,,,,
,0.061017271131277084,0.06047780439257622,0.034749243408441544,,51,3.159151077270508,,,,,,,,,,,,,,,
,0.22356443852186203,0.2142382189631462,0.15768157318234444,,52,2.805633783340454,,,,,,,,,,,,,,,
,3.870355144798315e-19,0.0,0.0,,53,3.291440010070801,,,,,,,,,,,,,,,
,0.050724636763334274,0.05645161122083664,0.02822580561041832,,54,2.9786102771759033,,,,,,,,,,,,,,,
,0.12608695030212402,0.1768292635679245,0.08430232852697372,,55,3.1120705604553223,,,,,,,,,,,,,,,
,0.20025337487459183,0.2646135203540325,0.12912144511938095,,56,2.954360246658325,,,,,,,,,,,,,,,
,0.015088829211890697,0.013917988166213036,0.0077791716903448105,,57,3.168755054473877,,,,,,,,,,,,,,,
,0.13895486295223236,0.10941396653652191,0.09621710330247879,,58,2.9775333404541016,,,,,,,,,,,,,,,
,0.2228118640681108,0.4545139552404483,0.14122599363327026,,59,3.1869940757751465,,,,,,,,,,,,,,,
,,,,3,227,,3.045552968978882,0.09267427968019146,0.12259395450543044,0.06050393782492917,3.047910213470459,0.09267427968019146,0.12259395450543044,0.06050393782492917,0.6317991631799164,,,,,,
,,,,3,227,,,0.47127708102256033,0.08996685126955921,0.041223870087322256,,,,,,2.8808341026306152,2.882080316543579,0.47127708102256033,0.08996685126955921,0.041223870087322256,0.307739183424741
3.0450425148010254,0.5801346115767956,0.17275626957416534,0.04950273223221302,4,249,,,,,,,,,,,,,,,,
,0.15450062602758408,0.4145079553127289,0.09232461452484131,,60,2.655900001525879,,,,,,,,,,,,,,,
,4.042488748395958e-19,0.0,0.0,,61,3.0576820373535156,,,,,,,,,,,,,,,
,0.13659058511257172,0.1449439972639084,0.09396467357873917,,62,3.1467859745025635,,,,,,,,,,,,,,,
,1.317012588865906e-18,0.0,0.0,,63,2.9438955783843994,,,,,,,,,,,,,,,
,0.040939729660749435,0.033360257744789124,0.022295400500297546,,64,3.1692821979522705,,,,,,,,,,,,,,,
,0.0004192168998997669,0.0005130836507305503,0.0002097843389492482,,65,3.134338617324829,,,,,,,,,,,,,,,
,0.04689006879925728,0.06327261030673981,0.025871241465210915,,66,3.2208688259124756,,,,,,,,,,,,,,,
,0.1492757871747017,0.3279539868235588,0.09000938944518566,,67,2.843238115310669,,,,,,,,,,,,,,,
,3.747964192739391e-19,0.0,0.0,,68,3.3932511806488037,,,,,,,,,,,,,,,
,0.04188481718301773,0.051948051899671555,0.022857142612338066,,69,2.94858980178833,,,,,,,,,,,,,,,
,0.1569165140390396,0.15568318963050842,0.11434280872344971,,70,3.0848982334136963,,,,,,,,,,,,,,,
,0.20435847342014313,0.23277684673666954,0.13998504728078842,,71,2.901533842086792,,,,,,,,,,,,,,,
