train/loss_total_step,dice_step,ppv_step,iou_step,epoch,step,val/loss_total_step,val/loss_total_epoch,dice_epoch,ppv_epoch,iou_epoch,val_loss,val_dice,val_ppv_pixels,val_IoU,val_ppv_clusters,train/loss_total_epoch,train_loss,train_dice,train_ppv_pixels,train_IoU,train_ppv_clusters
2.598237991333008,0.7170260399580002,0.07982336729764938,0.07281741499900818,0,49,,,,,,,,,,,,,,,,
,0.2007235586643219,0.21614722907543182,0.16767403483390808,,0,3.243178129196167,,,,,,,,,,,,,,,
,0.0812874287366867,0.048542819917201996,0.04853414371609688,,1,3.024580240249634,,,,,,,,,,,,,,,
,0.17818649113178253,0.2042957991361618,0.13842371106147766,,2,2.9831628799438477,,,,,,,,,,,,,,,
,0.11548087000846863,0.20785070955753326,0.07508135586977005,,3,2.811016082763672,,,,,,,,,,,,,,,
,0.07043621689081192,0.04100215062499046,0.04099287465214729,,4,2.8840346336364746,,,,,,,,,,,,,,,
,0.3464258462190628,0.30259092152118683,0.2658069357275963,,5,2.2268199920654297,,,,,,,,,,,,,,,
,0.29495541751384735,0.2254594936966896,0.21087663620710373,,6,2.152217149734497,,,,,,,,,,,,,,,
,0.17749669775366783,0.42061759531497955,0.11472307704389095,,7,2.4411416053771973,,,,,,,,,,,,,,,
,0.14570899307727814,0.14502252638339996,0.10281731188297272,,8,3.324777603149414,,,,,,,,,,,,,,,
,1.5278154126849367e-18,0.0,0.0,,9,3.2555549144744873,,,,,,,,,,,,,,,
,0.02349694725126028,0.029999664053320885,0.012225653510540724,,10,3.2391703128814697,,,,,,,,,,,,,,,
,0.39780931919813156,0.3486888036131859,0.27468544989824295,,11,2.52398419380188,,,,,,,,,,,,,,,
,0.11256781220436096,0.07263710349798203,0.07263710349798203,,12,2.377410888671875,,,,,,,,,,,,,,,
,6.157989658691887e-19,0.0,0.0,,13,3.1741349697113037,,,,,,,,,,,,,,,
,0.07416081428527832,0.25,0.043538037687540054,,14,2.843263626098633,,,,,,,,,,,,,,,
,,,,0,56,,2.833629846572876,0.1479157608623306,0.16752365442613762,0.1045344217059513,2.833630084991455,0.1479157608623306,0.16752365442613762,0.1045344217059513,0.676923076923077,,,,,,
,,,,0,56,,,0.4573358271294609,0.07192592338243027,0.02514110066035624,,,,,,2.8897953033447266,2.888355255126953,0.4573358271294609,0.07192592338243027,0.02514110066035624,0.583011583011583
0.9427123069763184,0.7500220177025767,1.4730143448105082e-05,1.1009820809704252e-05,1,99,,,,,,,,,,,,,,,,
,0.17172330617904663,0.24630112946033478,0.13077634572982788,,15,3.3061394691467285,,,,,,,,,,,,,,,
,0.1286594718694687,0.09673308581113815,0.08661825954914093,,16,3.4565656185150146,,,,,,,,,,,,,,,
,0.11627637594938278,0.24655850231647491,0.0757552906870842,,17,3.171633243560791,,,,,,,,,,,,,,,
,0.04111767560243607,0.25,0.02240099012851715,,18,2.7778639793395996,,,,,,,,,,,,,,,
,8.720595551810336e-19,0.0,0.0,,19,2.693629741668701,,,,,,,,,,,,,,,
,0.34195515513420105,0.42977023124694824,0.26090800017118454,,20,2.587688684463501,,,,,,,,,,,,,,,
,0.27378983050584793,0.40758268535137177,0.21530720964074135,,21,2.743908405303955,,,,,,,,,,,,,,,
,0.06652684509754181,0.24118004739284515,0.03836849331855774,,22,3.792921304702759,,,,,,,,,,,,,,,
,0.07984375208616257,0.16336317360401154,0.0475083664059639,,23,3.998054027557373,,,,,,,,,,,,,,,
,9.992534842916029e-18,0.0,0.0,,24,3.361934185028076,,,,,,,,,,,,,,,
,0.00366178434342146,0.009290540590882301,0.001844399725086987,,25,3.531304121017456,,,,,,,,,,,,,,,
,0.19914830476045609,0.2970941513776779,0.12503355741500854,,26,2.2458794116973877,,,,,,,,,,,,,,,
,0.17085778713226318,0.13099828362464905,0.1297750473022461,,27,3.3183341026306152,,,,,,,,,,,,,,,
,1.6808692068811203e-18,0.0,0.0,,28,3.0809996128082275,,,,,,,,,,,,,,,
,8.786121310268578e-19,0.0,0.0,,29,2.903500556945801,,,,,,,,,,,,,,,
,,,,1,113,,3.131356954574585,0.10623735257734855,0.16792478871842226,0.07561973067155729,3.131357192993164,0.10623735257734855,0.16792478871842226,0.07561973067155729,0.7628865979381443,,,,,,
,,,,1,113,,,0.4913900682161626,0.0767886625240689,0.03552804818100574,,,,,,1.9681825637817383,1.9663336277008057,0.4913900682161626,0.0767886625240689,0.03552804818100574,0.5587121212121212
2.530543804168701,0.25,0.0,0.0,2,149,,,,,,,,,,,,,,,,
,0.14359229803085327,0.25,0.10072194039821625,,30,3.2846481800079346,,,,,,,,,,,,,,,
,0.1344144195318222,0.11048578470945358,0.09191720187664032,,31,3.219641923904419,,,,,,,,,,,,,,,
,0.08034122735261917,0.25,0.047861043363809586,,32,3.1122043132781982,,,,,,,,,,,,,,,
,0.03413284197449685,0.25,0.018316831439733505,,33,2.9165468215942383,,,,,,,,,,,,,,,
,8.90731490223496e-19,0.0,0.0,,34,2.9082794189453125,,,,,,,,,,,,,,,
,0.26982636749744415,0.45419324934482574,0.18652363121509552,,35,2.9595062732696533,,,,,,,,,,,,,,,
,0.21190849132835865,0.4811728447675705,0.16425288934260607,,36,3.029411792755127,,,,,,,,,,,,,,,
,0.027536222711205482,0.49884259700775146,0.014244581572711468,,37,3.7036099433898926,,,,,,,,,,,,,,,
,9.132183757887045e-19,0.0,0.0,,38,3.441075325012207,,,,,,,,,,,,,,,
,9.992534842916029e-18,0.0,0.0,,39,3.4472010135650635,,,,,,,,,,,,,,,
,0.00036900368286296823,0.0016778523568063974,0.00018463810556568205,,40,3.431046962738037,,,,,,,,,,,,,,,
,0.1588808260858059,0.3058589994907379,0.09684992395341396,,41,2.7242112159729004,,,,,,,,,,,,,,,
,0.1779465228319168,0.15106502175331116,0.13813428580760956,,42,3.1551480293273926,,,,,,,,,,,,,,,
,1.382056894280312e-18,0.0,0.0,,43,3.1780765056610107,,,,,,,,,,,,,,,
,8.859959458401153e-19,0.0,0.0,,44,2.883334159851074,,,,,,,,,,,,,,,
,,,,2,170,,3.1595962047576904,0.08259654806849236,0.18355308996203046,0.05726713113836013,3.1595964431762695,0.08259654806849236,0.18355308996203046,0.05726713113836013,0.8015873015873016,,,,,,
,,,,2,170,,,0.45794080256483416,0.033341758701477424,0.012866583074847785,,,,,,2.042786121368408,2.031604766845703,0.45794080256483416,0.033341758701477424,0.012866583074847785,0.5370629370629371
2.4163596630096436,0.4508915077894926,0.3066647909581661,0.04371616803109646,3,199,,,,,,,,,,,,,,,,
,0.06748589873313904,0.25,0.039007917046546936,,45,3.8908281326293945,,,,,,,,,,,,,,,
